"","x"
"SS3_MAF_leo180223_p4_S124",0.0718231223257158
"SS3_MAF_leo180223_p4_S129",0.0587046030938
"SS3_MAF_leo180223_p4_S130",0.0453292608542117
"SS3_MAF_leo180223_p4_S131",0.042740484936872
"SS3_MAF_leo180223_p4_S132",0.0560387802741586
"SS3_MAF_leo180223_p4_S134",0.0126356919774913
"SS3_MAF_leo180223_p4_S133",0.0644471655453591
"SS3_MAF_leo180223_p4_S135",0.0258569404124761
"SS3_MAF_leo180223_p4_S139",0.015008736568386
"SS3_MAF_leo180223_p4_S137",0.0590333365436209
"SS3_MAF_leo180223_p4_S138",0.0727425486931836
"SS3_MAF_leo180223_p4_S140",0.0162158047044472
"SS3_MAF_leo180223_p4_S142",0.0197907809712496
"SS3_MAF_leo180223_p4_S147",0.0271667377516063
"SS3_MAF_leo180223_p4_S97",0.0495719769409628
"SS3_MAF_leo180223_p4_S146",0.0428894422813221
"SS3_MAF_leo180223_p4_S145",0.0586326926516517
"SS3_MAF_leo180223_p4_S148",0.0481902691596843
"SS3_MAF_leo180223_p4_S150",0.0152193314346775
"SS3_MAF_leo180223_p4_S149",0.0705441437475063
"SS3_MAF_leo180223_p4_S151",0.0559000958500154
"SS3_MAF_leo180223_p4_S153",0.0874687799531298
"SS3_MAF_leo180223_p4_S156",0.0290415457076162
"SS3_MAF_leo180223_p4_S154",0.0794918573348192
"SS3_MAF_leo180223_p4_S157",0.0299866543758513
"SS3_MAF_leo180223_p4_S159",0.0492637893317557
"SS3_MAF_leo180223_p4_S158",0.0687258368531844
"SS3_MAF_leo180223_p4_S161",0.0630808671445409
"SS3_MAF_leo180223_p4_S160",0.0369465578837784
"SS3_MAF_leo180223_p4_S162",0.0535219147989672
"SS3_MAF_leo180223_p4_S164",0.0603893620241322
"SS3_MAF_leo180223_p4_S166",0.0405318070708877
"SS3_MAF_leo180223_p4_S167",0.0387083637164124
"SS3_MAF_leo180223_p4_S169",0.0505838595911928
"SS3_MAF_leo180223_p4_S165",0.0603842255639787
"SS3_MAF_leo180223_p4_S173",0.0265503625331921
"SS3_MAF_leo180223_p4_S170",0.076646258409807
"SS3_MAF_leo180223_p4_S171",0.0955946599158905
"SS3_MAF_leo180223_p4_S177",0.0630911400648478
"SS3_MAF_leo180223_p4_S174",0.0448207512990199
"SS3_MAF_leo180223_p4_S180",0.0237972198909419
"SS3_MAF_leo180223_p4_S176",0.0298531064118615
"SS3_MAF_leo180223_p4_S179",0.0476714866841857
"SS3_MAF_leo180223_p4_S178",0.0806013327279648
"SS3_MAF_leo180223_p4_S181",0.0364226389481263
"SS3_MAF_leo180223_p4_S183",0.0507944544574843
"SS3_MAF_leo180223_p4_S182",0.0731945571866874
"SS3_MAF_leo180223_p4_S186",0.0850905989020816
"SS3_MAF_leo180223_p4_S187",0.0209310751253159
"SS3_MAF_leo180223_p4_S191",0.016601039215956
"SS3_MAF_leo180223_p4_S185",0.0768568532760985
"SS3_MAF_leo180223_p4_S189",0.099683282198038
"SS3_MAF_leo180223_p4_S188",0.0778584630060216
"SS3_MAF_leo180223_p4_S190",0.0596034836206541
"SS3_MAF_leo180223_p4_S98",0.0397510651275631
"SS3_MAF_leo180223_p4_S99",0.0323442895862856
