"","x"
"SS3_MAF_leo180223_p6_F10_S70",0.0424265142896259
"SS3_MAF_leo180223_p6_G01_S73",0.0150414308058658
"SS3_MAF_leo180223_p6_G05_S77",0.0219320257401873
"SS3_MAF_leo180223_p6_F05_S65",0.0595667493939847
"SS3_MAF_leo180223_p6_G03_S75",0.0433704970448842
"SS3_MAF_leo180223_p6_E06_S54",0.0257510828769426
"SS3_MAF_leo180223_p6_G07_S79",0.0675402890120034
"SS3_MAF_leo180223_p6_G09_S81",0.021184506400998
"SS3_MAF_leo180223_p6_G11_S83",0.0567923026158399
"SS3_MAF_leo180223_p6_D08_S44",0.0172552380796186
"SS3_MAF_leo180223_p6_H07_S91",0.0154535248005471
"SS3_MAF_leo180223_p6_H09_S93",0.0206142833153344
"SS3_MAF_leo180223_p6_H11_S95",0.0197613445821569
"SS3_MAF_leo180223_p6_G06_S78",0.0261152589652656
"SS3_MAF_leo180223_p6_E12_S60",0.0442330193593333
"SS3_MAF_leo180223_p4_S101",0.067914048681598
"SS3_MAF_leo180223_p4_S102",0.0423881799645393
"SS3_MAF_leo180223_p4_S104",0.0138243159843654
"SS3_MAF_leo180223_p4_S108",0.0121807317962762
"SS3_MAF_leo180223_p4_S105",0.0697924306108428
"SS3_MAF_leo180223_p4_S106",0.068024259866222
"SS3_MAF_leo180223_p6_D10_S46",0.0224016212224985
"SS3_MAF_leo180223_p4_S107",0.0847763599290786
"SS3_MAF_leo180223_p6_F06_S66",0.0540849409065968
"SS3_MAF_leo180223_p6_E08_S56",0.029905565358206
"SS3_MAF_leo180223_p6_H08_S92",0.047735818314124
"SS3_MAF_leo180223_p6_H10_S94",0.0608317821218434
"SS3_MAF_leo180223_p4_S109",0.0327662643677956
"SS3_MAF_leo180223_p6_G04_S76",0.0231251816085086
"SS3_MAF_leo180223_p4_S112",0.0170396075010063
"SS3_MAF_leo180223_p4_S111",0.0250371060722042
"SS3_MAF_leo180223_p4_S113",0.0778618060415781
"SS3_MAF_leo180223_p6_E02_S50",0.0824331743081585
"SS3_MAF_leo180223_p4_S114",0.0628635013514347
"SS3_MAF_leo180223_p4_S115",0.0459053542912375
"SS3_MAF_leo180223_p4_S117",0.0475058123636042
"SS3_MAF_leo180223_p4_S116",0.0611049141880856
"SS3_MAF_leo180223_p4_S118",0.0554506012378079
"SS3_MAF_leo180223_p4_S119",0.048042492914817
"SS3_MAF_leo180223_p4_S123",0.056341874296072
"SS3_MAF_leo180223_p4_S121",0.0507690217866034
"SS3_MAF_leo180223_p4_S122",0.0706453693440203
"SS3_MAF_leo180223_p4_S125",0.053854934956077
"SS3_MAF_leo180223_p4_S126",0.0204274034805371
"SS3_MAF_leo180223_p4_S127",0.0414825315343677
"SS3_MAF_leo180223_p4_S124",0.0715606013554635
"SS3_MAF_leo180223_p4_S129",0.0577554525336415
"SS3_MAF_leo180223_p4_S130",0.04499491407043
"SS3_MAF_leo180223_p4_S131",0.0448799110951702
