"","MME_MU","MME_SIZE"
"Nrp2",19.5286212436056,0.376076659116781
"Nsd1",148.030368442924,2.62751669236633
"Nsdhl",38.8121849865856,0.877850648641342
"Nsf",63.8962340193592,1.05447756722417
"Nsfl1c",60.730752818367,1.18508147366611
"Nsl1",23.3602655533797,0.50111988642828
"Nsmce1",24.7748183123182,0.550364970996318
"Nsmce2",80.160599992224,1.12972745705456
"Nsmce4a",77.5534928478016,2.04463409696698
"Nsun2",111.793002606505,2.55143370366213
"Nsun5",22.6672070929332,0.548371330187234
"Nt5c3",31.6063860910011,0.771796789423738
"Nt5dc2",34.3478023964576,0.84780644198962
"Ntan1",25.8713115202716,0.630056304234045
"Nthl1",19.09613315135,0.449889256466525
"Nub1",28.8221648016132,0.636942285629952
"Nubp1",60.8308275892206,1.97073450729422
"Nucb1",50.9369609937834,0.770213018621382
"Nucks1",21.1570076646518,0.835131020524168
"Nudc",171.784171371784,3.0950097161506
"Nudcd2",85.5027069513699,2.31474391310594
"Nudcd3",47.6387525800032,0.475666985695095
"Nudt1",24.1331479754462,0.75263074724764
"Nudt16l1",38.6412154038663,0.945698946460186
"Nudt19",26.841220472072,0.582681810663862
"Nudt3",25.1162386416062,0.614180872331401
"Nudt4",91.7800431145325,1.27639201165165
"Nudt5",47.8906127079537,0.71241869921638
"Nudt9",19.7901040188344,1.06228340896693
"Nuf2",20.1498861034034,0.496043525328397
"Nufip1",20.2204686765434,0.661579623680958
"Nufip2",64.36036519234,1.97768856391953
"Numa1",32.6801340057135,0.620330491958117
"Nup133",39.1055024118883,0.927586485095999
"Nup153",16.2972785362301,0.482134414721929
"Nup155",28.1507223797025,1.53011006615786
