"","MME_MU","MME_SIZE"
"Atg4d",16.1988335833039,0.396776579732015
"Atic",62.303146008141,1.83965078802521
"Atm",31.765277418852,0.569443793471414
"Atmin",18.0114474029417,0.424949191532527
"Atox1",135.898299383138,4.15538217939003
"Atp10d",17.1297231711705,0.421419988173946
"Atp13a1",19.1798583440237,0.474778218392754
"Atp13a3",25.6899887753096,0.980941924788473
"Atp1a1",40.0861789794071,0.424334835749748
"Atp1a2",29.5658724731568,0.677935593469408
"Atp1b1",52.5348406072986,0.801738013510895
"Atp1b3",48.5101539367529,1.81674005252311
"Atp2a2",61.9845168896762,1.3842603716041
"Atp2b1",37.1779218414451,1.06819932944212
"Atp2c1",19.2304122810422,0.710763525698495
"Atp5a1",546.042680807397,10.3493770800023
"Atp5b",449.522671402758,8.35591576545038
"Atp5c1",311.588336271477,4.21748227011352
"Atp5e",209.044286711844,4.45149896138686
"Atp5f1",169.017601239567,3.63113901010761
"Atp5g3",268.032212414715,5.28429577675845
"Atp5j2",270.851139314529,6.16502990189951
"Atp5o",205.125669512652,5.13886731946344
"Atp5sl",25.4140260137447,1.11455090862778
"Atp6v0b",59.8241375129118,1.53483175431036
"Atp6v0d1",24.2527746751946,0.79838162507252
"Atp6v0e",84.2436017148363,1.48020140539106
"Atp6v1a",105.501343854846,2.24991147348214
"Atp6v1b2",44.3201239238931,1.05595821260526
"Atp6v1c1",69.9327657061235,1.70788308272103
"Atp6v1d",68.2279862770657,1.10110958243916
"Atp6v1e1",60.1078898565372,0.744322956475947
"Atp6v1f",28.3317696043724,0.889766230793233
"Atp9a",44.8194096580816,1.12859487689001
"Atpaf2",64.3101306739918,0.127950456952598
"Atpif1",512.919562366096,8.21854000564078
"Atxn10",40.6782961001311,0.709222052451452
"Atxn2l",23.3404798255704,0.43064861738418
"Atxn3",20.5607682422588,0.196892775248048
"Atxn7l3b",86.2713824943489,1.2105551228547
"Auh",31.7657836957306,0.55669719028219
"Aup1",30.8924697630031,0.577592842482805
"Aurka",64.6658233683434,1.0301315778526
"Aurkaip1",94.3654760149452,1.93321771749443
"Aurkb",24.8392264121016,0.833174370178795
"Aven",18.4999463090459,0.370732660645756
"Avpi1",34.6518761418128,0.862737059802263
"Axin2",48.364274500766,1.4226757544401
"B3gnt2",19.2863291660855,0.451594147461906
"B3gnt7",29.4020226406633,0.456444225841516
"B4galt5",29.3978614642409,0.893642372676789
"B4galt6",19.7270396205314,0.258086005177855
"B9d1",33.9009943259197,0.886460745910529
"BC003965",30.9035053365292,0.777925779042448
"BC004004",19.9389499094768,0.341438593642701
"BC005624",18.7097508567946,0.301517448085947
"BC030867",19.0291839371202,0.671386681194026
"BC031181",23.273719383719,0.700472523847594
"BC055324",18.5457026473436,0.47135843190028
"Bag4",17.8040275212,0.402101096643774
"Bag5",19.8703867103526,0.448793354903816
"Bag6",109.361918204597,2.95441969362607
"Bak1",25.2760999744755,0.658925192876387
"Banf1",341.017435383736,3.82289114612552
"Bap1",47.6413507249968,1.67196546494666
"Basp1",27.7834541914339,0.431431935632959
"Bax",279.743548178657,4.66722830374656
"Baz1b",72.305890598253,0.729712530913365
"Baz2a",79.1212903412469,1.16047379734652
"Baz2b",125.94908175582,1.10888797975442
"Bbx",20.688900812492,0.469108664706292
"Bcam",45.3636494043135,1.03337008985168
"Bcap29",19.3507194768786,0.354154005429547
"Bcas2",202.889356453665,4.70445247495697
"Bcat1",144.966915190953,2.25282761124637
"Bcat2",41.5073687031624,0.894261063612321
"Bccip",71.9748530464137,2.07382901187265
"Bckdha",46.6791709937125,1.09396513372831
"Bckdhb",30.0497310455336,1.4015994538765
"Bckdk",44.8472065682312,1.32820584802063
"Bcl2l1",21.1114835584381,0.921198458189658
"Bcl2l13",30.1849130910624,0.744141062200109
"Bclaf1",139.04360449841,0.914269718904812
"Bcs1l",22.2557920667487,0.872828416660389
"Bdh1",61.1337550455496,1.25996229601135
"Bdh2",17.3563119020018,0.474111368541424
"Bdp1",37.2038820974094,1.04348465166568
"Bet1",17.7208555603709,0.365063738176704
"Bet1l",20.1961388489435,0.154590234884364
"Bhlhe40",17.7241128976404,0.477157771607572
"Bid",65.9828267020391,1.42723956532361
"Birc2",23.3056139546153,0.611240729277051
"Birc5",64.9795886800411,1.47416235416136
"Birc6",37.653665524014,0.603998831116891
"Blm",43.5772154437307,0.740326300085926
"Blmh",38.192958326383,0.693010475042293
"Blzf1",16.118606681813,0.443453310698183
"Bmp4",28.8428172199055,0.350479576803557
"Bms1",52.7104957231248,1.07053692413897
"Bnip3l",38.7755338172714,0.459246948659886
"Bod1l",86.0911928851999,0.766326221478508
"Bop1",37.018730891792,0.848991963828105
"Bpnt1",29.5371229233511,1.14136532094997
"Bptf",143.71383389769,2.30245132568535
"Brca1",27.9183170086237,0.680771875908448
"Brca2",31.7711698195509,0.652911407927573
"Brd2",111.310858684041,1.23259207763572
"Brd3",73.8048942103102,2.62792956508244
"Brd4",74.8705526427755,1.11422684220887
"Brd8",56.1387502236522,0.590290582195725
"Bri3bp",17.6002787680169,0.442893186132571
"Brip1",20.001210266436,0.366845310490356
"Brix1",170.13528199141,3.88757763597541
"Brwd1",40.6130995218117,0.724350252839725
"Bsg",487.037618994064,7.0489510704465
"Btaf1",26.8658733445067,0.483378964842722
"Btbd2",19.7072532381941,0.419416937814647
"Btbd9",13.5313340590848,0.295319270389789
"Btg1",54.9291786761575,0.912928251360702
"Btg2",59.2647049382874,0.322253921708781
"Btrc",41.8951157095307,1.33978888818011
"Bub1",63.3948262182369,1.85100007345359
"Bub1b",73.7074385646461,2.6601179145789
"Bub3",65.0226192788521,1.03786233980762
"Bud13",27.1640069364947,0.479903875912734
"Bud31",35.4618127157408,1.23824135338386
"Bysl",50.1944082247639,0.976690287889654
"Bzw1",85.0630417380021,1.78705724895109
"Bzw2",117.039194781115,1.58795529646469
"C1qbp",280.679624079527,5.02118964585519
"C230052I12Rik",19.4412468658109,0.495684356769805
"C330027C09Rik",20.3129826855666,0.485534412430693
"C77080",35.6277274526383,0.371463777477733
"Cab39",24.33432214836,0.532687659884168
"Cabin1",14.9674966913251,0.405945622797744
"Cachd1",26.7282304244188,1.13787249018399
"Cacybp",134.126736171181,2.50930056785499
"Cad",53.4079274484832,1.38631823829221
"Cadm1",44.7565808598461,1.1016760565691
"Cald1",41.0674491652426,0.332112404229382
"Calm1",264.177564042865,4.25237923204194
"Calm3",95.8103028841794,3.35994222916862
"Calr",146.538908249973,0.886650352584363
"Calu",40.2064125469523,1.30860944599456
"Cand2",14.6758071138744,0.259470853740405
"Canx",134.534916403757,3.14356862593231
"Cap1",45.1307627588129,1.55552949934591
"Capns1",62.0327676766935,1.9129776339796
"Caprin1",140.144630114027,1.16866110460632
"Capza2",33.7961675039396,0.984576032224997
"Carkd",29.9390159486458,0.762819649302906
"Cars",76.2477647118424,1.58154196958285
"Cars2",17.4605005416071,0.39211813275864
"Casc3",51.5090024706259,1.26179077497574
"Casc5",25.0508076843617,0.653203003071914
"Casp3",16.9874493041503,0.432122339364476
"Casp8ap2",32.2922298330133,0.654291814988099
"Cat",28.6620493857578,0.878124182721632
"Cbfb",32.8364958371407,0.957760960230533
"Cbll1",16.1329681459252,0.454023197220811
"Cbr1",32.8758096933677,0.840023429922652
"Cbs",103.891639164649,1.3472339054646
"Cbwd1",20.6791457091903,0.485455972814734
"Cbx5",139.680834298215,1.99776504501661
"Cbx7",37.5801043667371,0.651758613778397
"Cc2d1b",23.6931423131087,0.636987243460182
"Ccar1",99.5876048536368,2.10228195920106
"Ccdc115",25.2016288545258,0.59809518159775
"Ccdc12",51.0849192697264,1.44562303548259
"Ccdc127",36.6081696283425,0.787805775259057
"Ccdc132",17.5979116844326,0.295389153593327
"Ccdc137",19.9776004575795,0.480726687892403
"Ccdc141",20.1174959874,0.348025070663012
"Ccdc18",31.3797843593111,0.360049168822399
"Ccdc23",20.8030206896366,0.527621860135025
"Ccdc25",72.1563383996949,1.02060057909636
"Ccdc34",34.5730881522037,0.568017123664837
"Ccdc43",29.1966474116797,0.70538724471425
"Ccdc47",20.9667006531743,0.537917029403065
"Ccdc53",33.0880694621809,0.402510535537768
"Ccdc55",87.6144824868264,1.19903220583657
"Ccdc59",67.1908266249058,1.18808995590605
"Ccdc61",22.3204792269709,0.470195028637278
"Ccdc71",20.76178947941,0.466331359700851
"Ccdc77",37.0119206707457,0.744673972487284
"Ccdc86",35.9912307653655,0.840698969109572
"Ccdc97",18.6257061451172,0.573742338775033
"Ccm2",18.7725178131128,0.674100352672739
"Ccna2",93.0822267975015,1.56292259076254
"Ccnb1",18.5876222528342,1.86221165809619
"Ccnb2",72.1280999474391,1.40995993443526
"Ccnc",17.5716142558704,1.11355282158707
"Ccnd1",70.3590034762443,1.14971424655281
"Ccnd3",107.337701127302,2.37249249254666
"Ccne1",196.892866886637,2.27505484021255
"Ccne2",18.6887356469465,0.236417727950495
"Ccng1",76.2016409742395,0.705439588880412
"Ccnl1",19.1786560687921,0.600925021128049
"Ccnl2",45.5682185434509,1.09425799175157
"Ccny",19.4824949297218,0.535887908741491
"Ccs",49.3885523361926,1.04988882738721
"Cct2",307.524084682373,3.63252167853965
"Cct4",342.575686524036,8.51345278471468
"Cct5",366.518393629492,5.94663307928756
"Cct6a",229.734491988265,2.48848700801642
"Cct8",594.656431719568,4.4975830609324
"Ccz1",19.7528416516452,0.68438757807744
"Cd164",71.7721240986001,1.84207247710023
"Cd2ap",16.8944123626134,0.370383828308419
"Cd2bp2",61.5526361571729,1.30940407364084
"Cd320",22.9022812168626,0.525038510013982
"Cd3eap",54.9826267525572,0.988531043914261
"Cd81",172.930621975598,2.31075322874707
"Cd9",318.0278134055,2.80371012865493
"Cdc123",154.129199347891,2.73093372587636
"Cdc16",72.8167912775332,3.01815626158284
"Cdc20",69.5983324160798,1.20891205246986
"Cdc23",43.9259009594456,0.883743428707375
"Cdc25a",62.809625170612,1.30027403514094
"Cdc25c",21.3614106309327,0.459577514280878
"Cdc27",16.8249623191175,0.559825376878979
"Cdc34",51.4813762991377,1.41807496355088
"Cdc37",92.1985089376434,2.37252536254641
"Cdc42",58.2766325773884,0.875112997307228
"Cdc42ep4",15.5874465526253,0.403601005193772
"Cdc42se1",53.1011052743334,0.679194347464677
"Cdc42se2",39.3044802754412,0.709279460475178
"Cdc45",28.562432782581,0.525702085923104
"Cdc5l",51.2911880583031,1.57229911417124
"Cdc6",22.70383949418,0.429240706590081
"Cdc73",13.8064004495239,0.278612666538283
"Cdca2",48.1161986735681,1.00225843866097
"Cdca4",38.6325860254467,1.08141158406298
"Cdca5",27.6568729317109,1.2371020277927
"Cdca7",66.6559284955508,1.67813338084286
"Cdca8",97.216049662378,1.86888633525717
"Cdh1",72.3736822343124,1.32085162343078
"Cdipt",17.0896598204652,0.678399429444781
"Cdk1",113.071164713534,1.77507906542318
"Cdk10",19.8651834792391,0.451091752656725
"Cdk11b",88.2804820744746,1.38332512875284
"Cdk12",21.0202858251617,0.779814253265046
"Cdk13",24.3619119261897,0.482841335482632
"Cdk2",39.9840521887968,1.0957745416923
"Cdk4",375.73037015998,5.09086904536115
"Cdk5",40.524382459426,0.625953092567401
"Cdk5rap3",52.0660093978466,0.918735678896509
"Cdk7",102.678777835072,1.62675617352054
"Cdkn1a",446.710902365575,1.7858957497332
"Cdkn2aipnl",43.2583890459008,0.965772345934227
"Cds2",76.9893797964575,0.766993312146832
"Cdt1",165.998710062641,3.34391860228635
"Cebpz",181.017873442427,3.18761335258095
"Cecr2",23.3737939204907,0.805891964302298
"Cenpa",67.8249509969268,1.28402655153374
"Cenpe",85.394047684472,1.13098554402428
"Cenpf",169.984873710576,0.986942436226286
"Cenpm",45.0297714340791,1.20149147032787
"Cenpp",26.773507999264,0.451938971087838
"Cenpq",17.8258585299827,0.218244765128805
"Cenpt",37.0333024888102,0.962825779923332
"Cep250",23.0149596574929,0.519659682334363
"Cep290",25.1892395197849,0.515211549013445
"Cep55",18.5082999942643,0.817898712028019
"Cep57",55.1280646135553,2.16696575817758
"Cep57l1",36.2180906756846,0.837973749564622
"Cetn3",28.6027627377197,1.49071283609153
"Cfdp1",122.12556108503,2.68611249577313
"Cggbp1",25.9425798686565,0.717373741367693
"Chaf1a",60.8376731219512,1.62479016388591
"Chaf1b",31.2880715688477,0.879562181685142
"Chchd1",127.783441544252,2.53632589198717
"Chchd10",372.232172888306,5.45624494719807
"Chchd2",37.6241907053206,1.68440990989558
"Chchd3",41.3971902871006,1.36015321671437
"Chchd4",92.9075850229061,1.58086293669482
"Chd1",32.8323356906906,0.516269095811633
"Chd2",44.5524813115301,0.655846186202568
"Chd4",113.682332161225,2.20514623102226
"Chd6",20.0514406316221,0.342292193415938
"Chd8",31.8626016788116,0.64283314805579
"Chek1",25.2718830221923,0.486422117264324
"Cherp",23.9053418846812,0.564787834449327
"Chfr",27.9245809089077,0.949753815047408
"Chmp4b",26.0942219814321,0.829307627870431
"Chmp5",21.6240899198778,0.625116011936666
"Chmp7",29.5018481218946,0.419843476169172
"Chordc1",24.4345085999464,0.51331958984762
"Chrac1",29.7954457429214,0.522033091392104
"Chsy1",26.0936109784338,0.856583786796903
"Chtf18",25.2319558585775,0.90229037201477
"Chtf8",23.4306583748989,0.401852083126778
"Ciao1",37.7834741366497,0.43963605554688
"Ciapin1",112.839055395858,1.27479942031953
"Cib1",132.266734274192,1.04980409480138
"Cinp",26.1036990001295,0.862597382723445
"Cirh1a",49.1442457121362,1.78832731921193
"Cisd3",30.0008321801095,2.12749289988129
"Cited2",14.576125373899,0.249658253947608
"Ckap2",46.1400439388049,0.618612608482025
"Ckap2l",39.4614702793484,1.21630088877866
"Ckap5",25.7298656867967,0.655633979621027
"Ckb",81.2674207525417,1.22175618963939
"Cklf",21.8985647586092,0.424973047703644
"Ckmt1",19.2272301789231,0.1876518788045
"Cks2",111.528315316899,2.02338473260859
"Clcn3",17.5804342757837,0.339241845699135
"Clic1",34.8964035249222,0.615010225875322
"Clic4",20.8181643079828,0.320977227807411
"Clint1",16.5000418898957,0.566568495135828
"Clk1",44.1391619087754,0.842118020083249
"Clk2",34.345110467163,1.19095819740744
"Clk3",24.2597847970654,0.693400496116063
"Cln5",54.5297678893396,1.61875013767447
"Clns1a",73.3033331959304,1.6509183659342
"Clp1",31.3484358781506,0.990518447988861
"Clpb",27.729122279116,0.775833325347057
"Clpp",92.5065536728319,2.30451562712459
"Clptm1",31.9916585493789,0.809931277178173
"Clptm1l",24.3897204149947,0.797192478795612
