,k0,k1,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59,mu_60,mu_61,mu_62,mu_63,mu_64,mu_65,mu_66,mu_67,mu_68,mu_69,mu_70,mu_71,mu_72,mu_73,mu_74,mu_75,mu_76,mu_77,mu_78,mu_79,mu_80,mu_81,mu_82,mu_83,mu_84,mu_85,mu_86,mu_87,mu_88,mu_89,mu_90,mu_91,mu_92,mu_93,mu_94,mu_95,mu_96,mu_97,mu_98,mu_99,mu_100,mu_101,mu_102,mu_103,mu_104,mu_105,mu_106,mu_107,mu_108,mu_109,mu_110,mu_111,mu_112,mu_113,mu_114,mu_115,mu_116,mu_117,mu_118,mu_119,mu_120,mu_121,mu_122,mu_123,mu_124,mu_125,mu_126,mu_127,mu_128,mu_129,mu_130,mu_131,mu_132,mu_133,mu_134,mu_135,mu_136,mu_137,mu_138,mu_139,mu_140,mu_141,mu_142,mu_143,mu_144,mu_145,mu_146,mu_147,mu_148,mu_149,mu_150,mu_151,mu_152,mu_153,mu_154,mu_155,mu_156,mu_157,mu_158,mu_159,mu_160,mu_161,mu_162,mu_163,mu_164,mu_165,mu_166,mu_167,mu_168,mu_169,mu_170,mu_171,mu_172,mu_173,mu_174,mu_175,mu_176,mu_177,mu_178,mu_179,mu_180,mu_181,mu_182,mu_183,mu_184,mu_185,mu_186,mu_187,mu_188,mu_189,mu_190,mu_191,mu_192,mu_193,mu_194,mu_195,mu_196,mu_197,mu_198,mu_199,mu_200,mu_201,mu_202,mu_203,mu_204,mu_205,mu_206,mu_207,mu_208,mu_209,mu_210,mu_211,mu_212,mu_213,mu_214,mu_215,mu_216,mu_217,mu_218,mu_219,mu_220,mu_221,mu_222,mu_223,mu_224,mu_225,mu_226,mu_227,mu_228,mu_229,mu_230,mu_231,mu_232,mu_233,mu_234,mu_235,mu_236,mu_237,mu_238,mu_239,mu_240,mu_241,mu_242,mu_243,mu_244,mu_245,mu_246,mu_247,mu_248,mu_249,mu_250,mu_251,mu_252,mu_253,mu_254,mu_255,mu_256,mu_257,mu_258,mu_259,mu_260,mu_261,mu_262,mu_263
2730,1,"[0.46666666666633166, 2.2364583333564294, 'optimal', 'optimal']","[-1.4149083858903691e-14, 1.0000000000000446, 'optimal', 'optimal']","[-1.1534651506041661e-14, 1.000000000000054, 'optimal', 'optimal']","[-1.1931756566785802e-14, 1.0000000000000375, 'optimal', 'optimal']","[-1.366169732083694e-14, 1.0000000000000298, 'optimal', 'optimal']","[-1.7752748283681933e-14, 1.000000000000028, 'optimal', 'optimal']","[-1.8593785273419792e-14, 1.0000000000000273, 'optimal', 'optimal']","[-1.8559428674874052e-14, 1.0000000000000309, 'optimal', 'optimal']","[-1.7933232575374414e-14, 1.0000000000000344, 'optimal', 'optimal']","[-1.710959880476974e-14, 1.000000000000035, 'optimal', 'optimal']","[-1.710467998453461e-14, 1.0000000000000333, 'optimal', 'optimal']","[-1.670806702111111e-14, 1.0000000000000366, 'optimal', 'optimal']","[-1.5021090524146027e-14, 1.0000000000000357, 'optimal', 'optimal']","[-1.475360852973167e-14, 1.000000000000039, 'optimal', 'optimal']","[-1.3534910037884961e-14, 1.0000000000000615, 'optimal', 'optimal']","[-1.2647326790751472e-14, 1.000000000000082, 'optimal', 'optimal']","[-1.1917155234196827e-14, 1.0000000000000635, 'optimal', 'optimal']","[-1.1206368063976497e-14, 1.0000000000001865, 'optimal', 'optimal']","[-1.0452003475221443e-14, 1.0000000000000908, 'optimal', 'optimal']","[-1.0377604248153948e-14, 1.0000000000000993, 'optimal', 'optimal']","[-1.029651109163855e-14, 1.0000000000001021, 'optimal', 'optimal']","[-1.0427393705790138e-14, 1.000000000000117, 'optimal', 'optimal']","[-1.0525416852460049e-14, 1.0000000000001248, 'optimal', 'optimal']","[-1.0594068975114024e-14, 1.0000000000001312, 'optimal', 'optimal']","[-1.0751738650517904e-14, 1.0000000000001337, 'optimal', 'optimal']","[-1.0861745247035278e-14, 1.0000000000001514, 'optimal', 'optimal']","[-1.0839069589118714e-14, 1.0000000000001417, 'optimal', 'optimal']","[-1.0852647223685481e-14, 1.0000000000001397, 'optimal', 'optimal']","[-1.0920242346523333e-14, 1.0000000000001446, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731,1,"[0.22857142856720508, 1.3237924865844175, 'optimal', 'optimal']","[-6.6616761450298265e-15, 1.0000000000013445, 'optimal', 'optimal']","[-2.7863646679554196e-14, 1.0000000000005322, 'optimal', 'optimal']","[-3.854224075561227e-15, 1.0000000000005487, 'optimal', 'optimal']","[-2.0241903325026364e-13, 1.0000000000019529, 'optimal', 'optimal']","[-1.774057132233184e-13, 0.7400888683777488, 'optimal', 'optimal']","[-2.2730863598562315e-13, 0.7400888683840476, 'optimal', 'optimal']","[-2.502232644326743e-13, 0.7400888684053085, 'optimal', 'optimal']","[-2.588485329549747e-13, 0.740088868406229, 'optimal', 'optimal']","[-2.5705794631084944e-13, 0.7096115607981266, 'optimal', 'optimal']","[-2.4518040859757105e-13, 0.5919688304357124, 'optimal', 'optimal']","[-2.387548865546106e-13, 0.4757470029134199, 'optimal', 'optimal']","[-2.3836230135930086e-13, 0.4757470029149168, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732,1,"[0.16666666665269447, 1.6666666666672834, 'optimal', 'optimal']","[-5.579011457755948e-16, 0.9999999999994745, 'optimal', 'optimal']","[-5.559080861689088e-16, 0.9999999999993565, 'optimal', 'optimal']","[-5.53488128799831e-16, 0.9999999999998254, 'optimal', 'optimal']","[-5.491021438017621e-16, 0.9999999999990977, 'optimal', 'optimal']","[-5.511643506963463e-16, 0.999999999999221, 'optimal', 'optimal']","[-5.7785817261199125e-16, 0.9999999999993102, 'optimal', 'optimal']","[-6.015052777164782e-16, 0.9999999999996771, 'optimal', 'optimal']","[-6.191038207416506e-16, 0.9999999999996011, 'optimal', 'optimal']","[-6.495579918516222e-16, 0.9999999999996042, 'optimal', 'optimal']","[-6.902385577566475e-16, 0.9999999999996149, 'optimal', 'optimal']","[-6.67331090422813e-16, 0.9999999999996422, 'optimal', 'optimal']","[-6.485857869204125e-16, 0.9999999999996523, 'optimal', 'optimal']","[-6.567026043915923e-16, 0.9999999999995656, 'optimal', 'optimal']","[-6.731809308450815e-16, 0.9999999999994155, 'optimal', 'optimal']","[-6.899139702048467e-16, 0.999999999999597, 'optimal', 'optimal']","[-6.726012591499418e-16, 0.9999999999996289, 'optimal', 'optimal']","[-6.555018260741385e-16, 0.999999999999597, 'optimal', 'optimal']","[-6.446618277172837e-16, 0.9999999999996194, 'optimal', 'optimal']","[-6.240303930217926e-16, 0.9999999999997513, 'optimal', 'optimal']","[-6.143246395424207e-16, 0.9999999999996785, 'optimal', 'optimal']","[-6.253626755483087e-16, 0.9999999999996261, 'optimal', 'optimal']","[-6.325474060031017e-16, 0.999999999999686, 'optimal', 'optimal']","[-6.425038835827655e-16, 0.999999999999692, 'optimal', 'optimal']","[-6.493710817016711e-16, 0.9999999999996444, 'optimal', 'optimal']","[-6.629976888310755e-16, 0.9999999999995764, 'optimal', 'optimal']","[-6.74099932443684e-16, 0.999999999999569, 'optimal', 'optimal']","[-6.816245130971871e-16, 0.9999999999996017, 'optimal', 'optimal']","[-6.755805191573032e-16, 0.9999999999996012, 'optimal', 'optimal']","[-6.715357923222624e-16, 0.9999999999996322, 'optimal', 'optimal']","[-6.685822762398317e-16, 0.9999999999995967, 'optimal', 'optimal']","[-6.662854751587629e-16, 0.9999999999996261, 'optimal', 'optimal']","[-6.625265685633649e-16, 0.9999999999996408, 'optimal', 'optimal']","[-6.576655341314087e-16, 0.9999999999996084, 'optimal', 'optimal']","[-6.535143585362226e-16, 0.9999999999995692, 'optimal', 'optimal']","[-6.521684578412618e-16, 0.9999999999995961, 'optimal', 'optimal']","[-6.561354769703886e-16, 0.9999999999996217, 'optimal', 'optimal']","[-6.614878954685479e-16, 0.9999999999995763, 'optimal', 'optimal']","[-6.6726134723011e-16, 0.9999999999995964, 'optimal', 'optimal']","[-6.675130363572392e-16, 0.9999999999996088, 'optimal', 'optimal']","[-6.679691592122163e-16, 0.9999999999996193, 'optimal', 'optimal']","[-6.687318950275177e-16, 0.9999999999995781, 'optimal', 'optimal']","[-6.696992297481493e-16, 0.9999999999995306, 'optimal', 'optimal']","[-6.701531732176654e-16, 0.9999999999995766, 'optimal', 'optimal']","[-6.703683365817175e-16, 0.999999999999524, 'optimal', 'optimal']","[-6.701035866748392e-16, 0.9999999999995163, 'optimal', 'optimal']","[-6.71444235085607e-16, 0.99999999999946, 'optimal', 'optimal']","[-6.722369797671037e-16, 0.9999999999996914, 'optimal', 'optimal']","[-6.729823420978051e-16, 0.9999999999997058, 'optimal', 'optimal']","[-6.735930877039745e-16, 0.9999999999993934, 'optimal', 'optimal']","[-6.741314622021613e-16, 0.9999999999990687, 'optimal', 'optimal']","[-6.744768587779244e-16, 0.9999999999999473, 'optimal', 'optimal']","[-6.750360702102971e-16, 0.9999999999999453, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733,1,"[1.767441860462869, 4.348913043486006, 'optimal', 'optimal']","[-9.869519103184315e-14, 1.0000000000199567, 'optimal', 'optimal']","[-3.661786400570016e-12, 1.0000000000003397, 'optimal', 'optimal']","[-2.377674838937412e-12, 1.0000000000007268, 'optimal', 'optimal']","[-3.879884609994924e-12, 1.000000000000937, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,1,"[0.5857019810495996, 2.4285714285782736, 'optimal', 'optimal']","[-1.9836721231550934e-14, 1.0000000000002318, 'optimal', 'optimal']","[-1.969586304836364e-14, 1.0000000000002252, 'optimal', 'optimal']","[-1.8889217753284324e-14, 1.0000000000001987, 'optimal', 'optimal']","[-1.868632127632156e-14, 1.0000000000001514, 'optimal', 'optimal']","[-1.8593361987744084e-14, 1.000000000000099, 'optimal', 'optimal']","[-1.853578795291947e-14, 1.0000000000000888, 'optimal', 'optimal']","[-1.8594888531514305e-14, 1.0000000000000944, 'optimal', 'optimal']","[-1.86192478000051e-14, 1.0000000000001066, 'optimal', 'optimal']","[-1.864998808793643e-14, 1.0000000000001115, 'optimal', 'optimal']","[-1.870810545166701e-14, 1.000000000000124, 'optimal', 'optimal']","[-1.8896004123738396e-14, 1.0000000000001756, 'optimal', 'optimal']","[-1.5520156660108036e-14, 1.000000000000234, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2735,1,"[0.5576923076217705, 1.4827586206922636, 'optimal', 'optimal']","[-2.652600138577252e-13, 0.800397877984596, 'optimal', 'optimal']","[-1.65820681758867e-13, 0.8563327032271587, 'optimal', 'optimal']","[-2.2373860458354377e-13, 1.0000000000026263, 'optimal', 'optimal']","[-9.211495367033917e-14, 1.0000000000063423, 'optimal', 'optimal']","[-1.115045831592231e-13, 0.6306891993549596, 'optimal', 'optimal']","[-1.0931172047183743e-13, 0.46947296357353874, 'optimal', 'optimal']","[-1.1204655920292573e-13, 0.46947296357662716, 'optimal', 'optimal']","[-1.1578151027868886e-13, 0.46947296358134694, 'optimal', 'optimal']","[-1.2065376999012585e-13, 0.46947296359524077, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,1,"[1.674418604647606, 4.260869565221866, 'optimal', 'optimal']","[-4.103244505118547e-12, 1.0000000000098972, 'optimal', 'optimal']","[-3.6608445396113504e-12, 1.000000000013142, 'optimal', 'optimal']","[-3.0639153826171495e-12, 1.000000000000262, 'optimal', 'optimal']","[-1.943198980291718e-12, 1.0000000000297204, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2737,1,"[0.11904761904424212, 1.8025000000002849, 'optimal', 'optimal']","[-4.731064329090238e-16, 1.000000000000257, 'optimal', 'optimal']","[-3.833375120948091e-14, 1.0000000000000333, 'optimal', 'optimal']","[-4.465505609231552e-16, 1.0000000000000366, 'optimal', 'optimal']","[-3.7663163761036966e-14, 1.0000000000000344, 'optimal', 'optimal']","[-3.685184693210333e-14, 1.0000000000000309, 'optimal', 'optimal']","[-3.588219461282479e-14, 1.000000000000029, 'optimal', 'optimal']","[-3.5458234411121794e-14, 1.0000000000023705, 'optimal', 'optimal']","[-3.5932040851837934e-14, 1.0000000000022033, 'optimal', 'optimal']","[-3.635252740163514e-14, 1.0000000000025264, 'optimal', 'optimal']","[-3.298687480560969e-14, 1.0000000000020686, 'optimal', 'optimal']","[-3.1480827409550504e-14, 1.0000000000021843, 'optimal', 'optimal']","[-2.9967717656342015e-14, 1.0000000000000329, 'optimal', 'optimal']","[-2.926398331981504e-14, 1.0000000000000326, 'optimal', 'optimal']","[-2.659909082376145e-14, 1.0000000000024538, 'optimal', 'optimal']","[-2.8365171563160636e-14, 1.0000000000000284, 'optimal', 'optimal']","[-3.0692040452967035e-14, 1.000000000000029, 'optimal', 'optimal']","[-3.276373926868271e-14, 1.0000000000023752, 'optimal', 'optimal']","[-3.466770780143328e-14, 1.0000000000022187, 'optimal', 'optimal']","[-3.715952601376545e-14, 1.000000000002146, 'optimal', 'optimal']","[-4.2456663803299336e-16, 1.0000000000022513, 'optimal', 'optimal']","[-4.526894130534631e-16, 1.0000000000024374, 'optimal', 'optimal']","[-4.928220606950593e-16, 1.000000000000032, 'optimal', 'optimal']","[-5.189509394222448e-16, 1.0000000000000306, 'optimal', 'optimal']","[-5.369694122169243e-16, 1.0000000000027214, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738,1,"[0.9038461538327557, 2.3333333334132718, 'optimal', 'optimal']","[-8.110029814354504e-14, 1.0000000000048859, 'optimal', 'optimal']","[-5.337045948781551e-12, 1.0000000000046902, 'optimal', 'optimal']","[-3.4993097929099016e-12, 1.0000000000143716, 'optimal', 'optimal']","[-2.0083224410973074e-12, 1.000000000004565, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,1,"[7.312499999953901, 34.250000026011065, 'optimal', 'optimal']","[-8.772394104560555e-15, 0.9999999999987728, 'optimal', 'optimal']","[-9.47694564183379e-15, 0.9999999999376524, 'optimal', 'optimal']","[-1.5594402455023555e-14, 0.9999999999989512, 'optimal', 'optimal']","[-1.2595387399640376e-14, 0.9999999999989359, 'optimal', 'optimal']","[-7.558952025494955e-15, 0.9999999999105353, 'optimal', 'optimal']","[2.8044391749063346e-15, 0.9999999999202234, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740,1,"[0.06249999995693887, 1.2666666667014115, 'optimal', 'optimal']","[-6.165124622315449e-15, 1.0000000000003026, 'optimal', 'optimal']","[-7.810893250253348e-15, 1.0000000000001066, 'optimal', 'optimal']","[-6.785894330250186e-15, 1.0000000000000746, 'optimal', 'optimal']","[-8.285847101222111e-15, 1.000000000000057, 'optimal', 'optimal']","[-7.654382061148724e-15, 1.0000000000000788, 'optimal', 'optimal']","[-6.5555598081132676e-15, 1.0000000000001799, 'optimal', 'optimal']","[-6.328445812231409e-15, 1.0000000000000018, 'optimal', 'optimal']","[-5.4127534391599306e-15, 1.0000000000000022, 'optimal', 'optimal']","[-5.409263149626004e-15, 1.0000000000000018, 'optimal', 'optimal']","[-5.1815045090148676e-15, 1.000000000000001, 'optimal', 'optimal']","[-5.139669711711318e-15, 1.0000000000000007, 'optimal', 'optimal']","[-5.07929870848054e-15, 0.9999999999999999, 'optimal', 'optimal']","[-5.06823612344041e-15, 1.0000000000001186, 'optimal', 'optimal']","[-5.107116814161876e-15, 1.00000000000005, 'optimal', 'optimal']","[-5.1214923581401846e-15, 1.0000000000000102, 'optimal', 'optimal']","[-5.1607967920083905e-15, 0.9999999999999888, 'optimal', 'optimal']","[-5.339353088054339e-15, 0.9999999999999859, 'optimal', 'optimal']","[-5.546099095750136e-15, 0.9999999999999676, 'optimal', 'optimal']","[-5.850801680748828e-15, 0.999999999999943, 'optimal', 'optimal']","[-5.793604230390586e-15, 0.999999999999943, 'optimal', 'optimal']","[-5.826289848338161e-15, 0.999999999999925, 'optimal', 'optimal']","[-5.814789678052481e-15, 0.9999999999997695, 'optimal', 'optimal']","[-5.858235628241545e-15, 0.9999999999997597, 'optimal', 'optimal']","[-5.824511952438874e-15, 0.9999999999999966, 'optimal', 'optimal']","[-5.8087022764434824e-15, 0.9999999999999961, 'optimal', 'optimal']","[-5.806096144352529e-15, 0.9999999999999956, 'optimal', 'optimal']","[-5.7907458600665535e-15, 0.9999999999999958, 'optimal', 'optimal']","[-5.789290330278271e-15, 0.9999999999999963, 'optimal', 'optimal']","[-5.7875346795442675e-15, 0.9999999999999961, 'optimal', 'optimal']","[-5.753385284248251e-15, 0.9999999999999956, 'optimal', 'optimal']","[-5.734911110158561e-15, 0.9999999999999948, 'optimal', 'optimal']","[-5.712000258294428e-15, 0.9999999999999951, 'optimal', 'optimal']","[-5.703437956231011e-15, 0.9999999999999948, 'optimal', 'optimal']","[-5.709405028385797e-15, 0.9999999999999951, 'optimal', 'optimal']","[-5.7115345729474564e-15, 0.9999999999999951, 'optimal', 'optimal']","[-5.7124868662256654e-15, 0.9999999999999948, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741,1,"[1.8108108107975307, 5.111111111179037, 'optimal', 'optimal']","[-6.966767429595602e-14, 1.0000000000002938, 'optimal', 'optimal']","[-5.264741596530381e-13, 1.0000000000004055, 'optimal', 'optimal']","[-2.447699100848407e-13, 1.000000000000453, 'optimal', 'optimal']","[-1.0376878966196364e-13, 1.0000000000007059, 'optimal', 'optimal']","[-5.1246951102705666e-14, 1.0000000000010882, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2742,1,"[1.4680851063031377, 3.4444444445422353, 'optimal', 'optimal']","[-2.0985979464428176e-12, 1.0000000000009193, 'optimal', 'optimal']","[-1.1804061077573432e-12, 1.0000000000030824, 'optimal', 'optimal']","[-9.035117260154214e-13, 1.000000000001078, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,1,"[1.8249999999973405, 4.666666666673136, 'optimal', 'optimal']","[-7.782413568400313e-14, 1.000000000010462, 'optimal', 'optimal']","[-6.439249910687948e-14, 1.0000000000181386, 'optimal', 'optimal']","[-5.840978754842865e-14, 1.0000000000002445, 'optimal', 'optimal']","[-4.0924354740741604e-12, 1.000000000001107, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,1,"[0.7592592592555066, 1.3658536585368872, 'optimal', 'optimal']","[0.4150696863858708, 1.000000000000103, 'optimal', 'optimal']","[-2.8300018842808626e-13, 0.5849303135908915, 'optimal', 'optimal']","[-4.2333718199594317e-13, 0.5849303135899795, 'optimal', 'optimal']","[-5.478705545883697e-13, 0.5849303136066131, 'optimal', 'optimal']","[-5.770268874491369e-13, 0.5849303136092695, 'optimal', 'optimal']","[-5.957615011164511e-13, 0.5167558992948184, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745,1,"[1.4482406934044558, 3.3103448276702143, 'optimal', 'optimal']","[-4.8654457986731494e-12, 1.0000000000014495, 'optimal', 'optimal']","[-1.5901110618895033e-12, 1.0000000000018379, 'optimal', 'optimal']","[-2.142541759205949e-12, 1.0000000000020168, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
