,k0,k1,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59,mu_60,mu_61,mu_62,mu_63,mu_64,mu_65,mu_66,mu_67,mu_68,mu_69,mu_70,mu_71,mu_72,mu_73,mu_74,mu_75,mu_76,mu_77,mu_78,mu_79,mu_80,mu_81,mu_82,mu_83,mu_84,mu_85,mu_86,mu_87,mu_88,mu_89,mu_90,mu_91,mu_92,mu_93,mu_94,mu_95,mu_96,mu_97,mu_98,mu_99,mu_100,mu_101,mu_102,mu_103,mu_104,mu_105,mu_106,mu_107,mu_108,mu_109,mu_110,mu_111,mu_112,mu_113,mu_114,mu_115,mu_116,mu_117,mu_118,mu_119,mu_120,mu_121,mu_122,mu_123,mu_124,mu_125,mu_126,mu_127,mu_128,mu_129,mu_130,mu_131,mu_132,mu_133,mu_134,mu_135,mu_136,mu_137,mu_138,mu_139,mu_140,mu_141,mu_142,mu_143,mu_144,mu_145,mu_146,mu_147,mu_148,mu_149,mu_150,mu_151,mu_152,mu_153,mu_154,mu_155,mu_156,mu_157,mu_158,mu_159,mu_160,mu_161,mu_162,mu_163,mu_164,mu_165,mu_166,mu_167,mu_168,mu_169,mu_170,mu_171,mu_172,mu_173,mu_174,mu_175,mu_176,mu_177,mu_178,mu_179,mu_180,mu_181,mu_182,mu_183,mu_184,mu_185,mu_186,mu_187,mu_188,mu_189,mu_190,mu_191,mu_192,mu_193,mu_194,mu_195,mu_196,mu_197,mu_198,mu_199,mu_200,mu_201,mu_202,mu_203,mu_204,mu_205,mu_206,mu_207,mu_208,mu_209,mu_210,mu_211,mu_212,mu_213,mu_214,mu_215,mu_216,mu_217,mu_218,mu_219,mu_220,mu_221,mu_222,mu_223,mu_224,mu_225,mu_226,mu_227,mu_228,mu_229,mu_230,mu_231,mu_232,mu_233,mu_234,mu_235,mu_236,mu_237,mu_238,mu_239,mu_240,mu_241,mu_242,mu_243,mu_244,mu_245,mu_246,mu_247,mu_248,mu_249,mu_250,mu_251,mu_252,mu_253,mu_254,mu_255,mu_256,mu_257,mu_258,mu_259,mu_260,mu_261,mu_262,mu_263,mu_264,mu_265,mu_266,mu_267,mu_268,mu_269,mu_270,mu_271,mu_272,mu_273,mu_274,mu_275,mu_276,mu_277,mu_278,mu_279,mu_280,mu_281,mu_282,mu_283,mu_284,mu_285,mu_286,mu_287
2896,1,"[1.6511627906969917, 4.3043478261564685, 'optimal', 'optimal']","[-2.2298831345860853e-13, 0.8839342863247401, 'optimal', 'optimal']","[-2.905040812341211e-13, 1.00000000000022, 'optimal', 'optimal']","[-4.68139075918482e-13, 1.0000000000091527, 'optimal', 'optimal']","[-5.549923225867037e-13, 1.0000000000010862, 'optimal', 'optimal']","[-6.700922587226159e-13, 1.0000000000010294, 'optimal', 'optimal']","[-7.400738378405861e-13, 1.0000000000008613, 'optimal', 'optimal']","[-7.77500631828851e-13, 1.0000000000104394, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897,1,"[1.3396226415047703, 3.300000000003812, 'optimal', 'optimal']","[-1.4674514541867152e-13, 1.0000000000006362, 'optimal', 'optimal']","[-1.9107240599839756e-13, 1.000000000000851, 'optimal', 'optimal']","[-1.806128666490494e-13, 1.0000000000022595, 'optimal', 'optimal']","[-1.6563955484871453e-13, 1.000000000006568, 'optimal', 'optimal']","[-1.6021418956986484e-13, 0.7267605634319433, 'optimal', 'optimal']","[-5.813580764221675e-13, 1.000000000005754, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,1,"[2.9999999999975655, 3.0000000000538862, 'optimal', 'optimal']","[-2.0696135494939985e-14, 5.060659800920611e-13, 'optimal', 'optimal']","[-1.395250405092304e-13, 0.4162698412962443, 'optimal', 'optimal']","[-1.475666399180322e-13, 0.5079365079768207, 'optimal', 'optimal']","[-1.3607189788921257e-13, 0.9999999999999474, 'optimal', 'optimal']","[-1.2808336907708715e-13, 0.9999999999993398, 'optimal', 'optimal']","[-1.3263117602877207e-13, 0.9999999999994693, 'optimal', 'optimal']","[-1.3504936595180526e-13, 0.9999999999993668, 'optimal', 'optimal']","[-1.3596412407778544e-13, 0.9999999999993322, 'optimal', 'optimal']","[-1.3677495275512727e-13, 0.9999999999993247, 'optimal', 'optimal']","[-1.3691244115050487e-13, 0.9999999999993747, 'optimal', 'optimal']","[-1.3706446848815809e-13, 0.9999999999994251, 'optimal', 'optimal']","[-1.3557622225216142e-13, 0.9999999999994951, 'optimal', 'optimal']","[-1.358667164800366e-13, 0.9999999999995621, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,1,"[1.74900624644973, 3.548214285735062, 'optimal', 'optimal']","[-7.549976729378705e-14, 0.6344758733862247, 'optimal', 'optimal']","[-7.787814249643962e-14, 1.0000000000001792, 'optimal', 'optimal']","[-8.757569293643937e-14, 1.0000000000002798, 'optimal', 'optimal']","[-1.1314474329061587e-13, 1.00000000000032, 'optimal', 'optimal']","[-1.0814016767372396e-13, 0.9434536937951192, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,1,"[1.2177272727246236, 2.969531250000813, 'optimal', 'optimal']","[-5.918874130254879e-14, 1.0000000000031621, 'optimal', 'optimal']","[-6.785725457230559e-14, 1.000000000004848, 'optimal', 'optimal']","[-6.391275484575392e-14, 1.0000000000000822, 'optimal', 'optimal']","[-5.805910595687557e-14, 1.0000000000051892, 'optimal', 'optimal']","[-4.7698398039312384e-14, 0.8316897847189639, 'optimal', 'optimal']","[-5.151313338569216e-14, 0.8316897847149006, 'optimal', 'optimal']","[-5.466128837432685e-14, 0.8316897847145137, 'optimal', 'optimal']","[-5.697618186892524e-14, 0.8316897847149657, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2901,1,"[1.0606060606057408, 2.475000000013975, 'optimal', 'optimal']","[-6.097313889508438e-14, 1.0000000000029126, 'optimal', 'optimal']","[-6.354978300114197e-14, 1.0000000000088096, 'optimal', 'optimal']","[-5.506879296695455e-14, 1.0000000000047788, 'optimal', 'optimal']","[-4.862957548744411e-14, 1.0000000000025875, 'optimal', 'optimal']","[-4.3756771116251063e-14, 0.8363095238105253, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2902,1,"[0.3399999999943555, 1.5294117647087049, 'optimal', 'optimal']","[-5.069941946123189e-15, 1.0000000000018354, 'optimal', 'optimal']","[-3.124135730473727e-15, 1.0000000000014535, 'optimal', 'optimal']","[-2.641846669563536e-15, 1.0000000000009925, 'optimal', 'optimal']","[-2.6222189267213292e-15, 1.0000000000007838, 'optimal', 'optimal']","[-2.4369276755653778e-15, 1.000000000000855, 'optimal', 'optimal']","[-2.2283031651167634e-15, 1.0000000000010743, 'optimal', 'optimal']","[-1.9258154482525905e-15, 1.000000000001295, 'optimal', 'optimal']","[-2.840582651591166e-15, 1.0000000000014078, 'optimal', 'optimal']","[-3.2733133661483942e-15, 1.000000000001609, 'optimal', 'optimal']","[-3.539808969193453e-15, 1.0000000000025735, 'optimal', 'optimal']","[-3.590013732539509e-15, 1.0000000000000944, 'optimal', 'optimal']","[-3.5101932562900047e-15, 0.8799019607852773, 'optimal', 'optimal']","[-3.538821553187884e-15, 0.8799019607851343, 'optimal', 'optimal']","[-3.5496487546465685e-15, 0.8799019608131967, 'optimal', 'optimal']","[-3.602096541545116e-15, 0.87990196078513, 'optimal', 'optimal']","[-3.5452133954158e-15, 0.8799019607851474, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2903,1,"[2.540540540534325, 6.629629630118663, 'optimal', 'optimal']","[-1.3309957103353142e-12, 0.796814671816311, 'optimal', 'optimal']","[-1.6824022143824945e-12, 0.6948488241896741, 'optimal', 'optimal']","[-1.565340871208831e-12, 1.0000000000011426, 'optimal', 'optimal']","[-1.4762219583181398e-12, 1.000000000003055, 'optimal', 'optimal']","[-1.5239187856731667e-12, 1.0000000000080538, 'optimal', 'optimal']","[-1.4637485341513783e-12, 1.0000000000073963, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2904,1,"[1.9224358973852154, 3.7116666668179077, 'optimal', 'optimal']","[-6.542085611204514e-13, 0.5582908711409462, 'optimal', 'optimal']","[-7.760055365163055e-13, 0.5228742914480492, 'optimal', 'optimal']","[-5.78395685864085e-14, 1.0000000000024276, 'optimal', 'optimal']","[-1.7882021268257651e-12, 1.0000000000029816, 'optimal', 'optimal']","[-7.762160502626184e-13, 0.6718198160141563, 'optimal', 'optimal']","[-8.1213804282327e-13, 0.6718198160369427, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2905,1,"[0.2499999999998993, 1.636363636364214, 'optimal', 'optimal']","[-2.8738350290893874e-15, 1.0000000000027784, 'optimal', 'optimal']","[-6.05087645161484e-15, 1.0000000000022449, 'optimal', 'optimal']","[-4.282610115682998e-15, 1.0000000000018778, 'optimal', 'optimal']","[-3.855752097205429e-15, 1.0000000000012077, 'optimal', 'optimal']","[-3.644155109429843e-15, 1.0000000000011195, 'optimal', 'optimal']","[-3.55289632620437e-15, 1.0000000000011093, 'optimal', 'optimal']","[-3.455651150244949e-15, 1.000000000000989, 'optimal', 'optimal']","[-2.9450399919519505e-15, 1.0000000000023115, 'optimal', 'optimal']","[-2.5529745226439073e-15, 1.000000000002188, 'optimal', 'optimal']","[-2.3766077103206465e-15, 1.0000000000019929, 'optimal', 'optimal']","[-3.330494180362248e-15, 1.0000000000018137, 'optimal', 'optimal']","[-4.377917619668382e-15, 1.0000000000017075, 'optimal', 'optimal']","[-6.3004505387382824e-15, 1.0000000000016251, 'optimal', 'optimal']","[-7.208959395677654e-15, 1.0000000000016012, 'optimal', 'optimal']","[-7.972338724531034e-15, 1.0000000000017368, 'optimal', 'optimal']","[-8.661421017733487e-15, 1.0000000000019638, 'optimal', 'optimal']","[-9.180984746112406e-15, 1.0000000000022333, 'optimal', 'optimal']","[-9.878455030305848e-15, 1.0000000000029714, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2906,1,"[1.2586206896332643, 3.030303030318234, 'optimal', 'optimal']","[-3.0474672272046776e-13, 1.0000000000003673, 'optimal', 'optimal']","[-2.2722103728101856e-13, 1.0000000000002878, 'optimal', 'optimal']","[-1.8048887195407274e-13, 1.0000000000014335, 'optimal', 'optimal']","[-1.9646684698281895e-13, 1.0000000000019218, 'optimal', 'optimal']","[-1.223136074751626e-13, 1.000000000002425, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2907,1,"[0.14666666666313527, 1.2727272727341232, 'optimal', 'optimal']","[-5.1781982072049296e-14, 1.000000000000416, 'optimal', 'optimal']","[-5.4966155858302926e-14, 1.0000000000003226, 'optimal', 'optimal']","[-5.4469728548604865e-14, 1.0000000000002993, 'optimal', 'optimal']","[-5.041633306481891e-14, 1.0000000000002132, 'optimal', 'optimal']","[-4.906964002643272e-14, 1.000000000000236, 'optimal', 'optimal']","[-4.3517131901546403e-14, 1.0000000000002365, 'optimal', 'optimal']","[-4.1229085243104167e-14, 1.0000000000003433, 'optimal', 'optimal']","[-4.552590258884862e-14, 1.0000000000005325, 'optimal', 'optimal']","[-4.8873981460093916e-14, 1.0000000000007452, 'optimal', 'optimal']","[-5.6721774209098765e-14, 1.0000000000013805, 'optimal', 'optimal']","[-5.727743844348532e-14, 1.0000000000046403, 'optimal', 'optimal']","[-5.658904431625066e-14, 1.0000000000001095, 'optimal', 'optimal']","[-5.4836272702515736e-14, 1.0000000000003877, 'optimal', 'optimal']","[-5.49794602495623e-14, 1.0000000000003502, 'optimal', 'optimal']","[-5.50068716166594e-14, 1.000000000000317, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2908,1,"[0.1428571428527753, 4.342857142871602, 'optimal', 'optimal']","[-7.280615415895166e-16, 0.9999999999999492, 'optimal', 'optimal']","[-5.212771088136739e-16, 0.9999999999999667, 'optimal', 'optimal']","[-5.017391293062413e-16, 0.9999999999999737, 'optimal', 'optimal']","[-4.0005920509561426e-16, 0.9999999999999607, 'optimal', 'optimal']","[-3.9207917204087916e-16, 0.9999999999999353, 'optimal', 'optimal']","[-4.052583215264773e-16, 0.9999999999998875, 'optimal', 'optimal']","[-4.470401533512331e-16, 0.9999999999999271, 'optimal', 'optimal']","[-4.724527079524929e-16, 0.9999999999998627, 'optimal', 'optimal']","[-6.231259010575357e-16, 0.9999999999999765, 'optimal', 'optimal']","[-6.939175755758066e-16, 0.9999999999999729, 'optimal', 'optimal']","[-7.153755791606298e-16, 0.9999999999999629, 'optimal', 'optimal']","[-6.791955110784916e-16, 0.999999999999938, 'optimal', 'optimal']","[-6.546518152319777e-16, 0.9999999999999438, 'optimal', 'optimal']","[-6.685677649066718e-16, 0.9999999999999212, 'optimal', 'optimal']","[-6.682477307450313e-16, 0.9999999999999235, 'optimal', 'optimal']","[-6.468497850247093e-16, 0.9999999999999251, 'optimal', 'optimal']","[-6.232959612235443e-16, 0.999999999999935, 'optimal', 'optimal']","[-6.132176527850276e-16, 0.9999999999999319, 'optimal', 'optimal']","[-5.777204861358719e-16, 0.9999999999999625, 'optimal', 'optimal']","[-4.331164807672253e-16, 0.9999999999999796, 'optimal', 'optimal']","[-3.874755242675177e-16, 0.9999999999999771, 'optimal', 'optimal']","[-3.495333936727827e-16, 0.9999999999999685, 'optimal', 'optimal']","[-3.554987092456748e-16, 0.9999999999999704, 'optimal', 'optimal']","[-3.6321523431537507e-16, 0.9999999999999686, 'optimal', 'optimal']","[-3.734596098916715e-16, 0.9999999999999692, 'optimal', 'optimal']","[-3.8014359941165156e-16, 0.9999999999999699, 'optimal', 'optimal']","[-3.839967889269755e-16, 0.99999999999997, 'optimal', 'optimal']","[-3.893688794594806e-16, 0.9999999999999672, 'optimal', 'optimal']","[-3.838930369369638e-16, 0.9999999999999496, 'optimal', 'optimal']","[-3.866628847991835e-16, 0.9999999999999432, 'optimal', 'optimal']","[-3.8829489381880193e-16, 0.9999999999999407, 'optimal', 'optimal']","[-3.8870835234924026e-16, 0.9999999999999427, 'optimal', 'optimal']","[-3.698673306184144e-16, 0.9999999999999254, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2909,1,"[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2910,1,"[0.8281249999998085, 2.078947368421503, 'optimal', 'optimal']","[-6.648142730738579e-14, 1.0000000000000526, 'optimal', 'optimal']","[-6.210284389525375e-14, 1.000000000000083, 'optimal', 'optimal']","[-7.792583981676398e-14, 1.000000000000555, 'optimal', 'optimal']","[-7.301210763313666e-14, 1.0000000000008689, 'optimal', 'optimal']","[-7.070767350883397e-14, 1.0000000000007736, 'optimal', 'optimal']","[-6.973662802481736e-14, 1.0000000000010318, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2911,1,"[1.4285714285707845, 2.7058823529473, 'optimal', 'optimal']","[-4.891774723617385e-15, 0.48571428571502084, 'optimal', 'optimal']","[-2.370939509126088e-14, 1.0000000000009734, 'optimal', 'optimal']","[-7.977960462165112e-14, 1.00000000000059, 'optimal', 'optimal']","[-1.0988563314800656e-13, 1.0000000000004186, 'optimal', 'optimal']","[-1.3215379212403256e-13, 1.0000000000002967, 'optimal', 'optimal']","[-1.4668596035427488e-13, 1.000000000000228, 'optimal', 'optimal']","[-1.5841735142306976e-13, 1.000000000000279, 'optimal', 'optimal']","[-1.6413047562681964e-13, 1.00000000000038, 'optimal', 'optimal']","[-1.6945305907435526e-13, 1.0000000000003872, 'optimal', 'optimal']","[-1.743768095217411e-13, 1.0000000000004112, 'optimal', 'optimal']","[-1.7954705248255505e-13, 1.0000000000004734, 'optimal', 'optimal']","[-1.812711484535829e-13, 1.000000000000791, 'optimal', 'optimal']","[-1.8400070335614198e-13, 1.0000000000007971, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2912,1,"[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2913,1,"[1.1864406779597718, 2.800714285767603, 'optimal', 'optimal']","[-4.693829180740833e-13, 1.0000000000003346, 'optimal', 'optimal']","[-3.3133832528742206e-13, 1.0000000000011187, 'optimal', 'optimal']","[-2.514974941693896e-13, 1.0000000000092863, 'optimal', 'optimal']","[-2.49178932030626e-13, 1.0000000000013762, 'optimal', 'optimal']","[-2.2658294920981483e-13, 1.0000000000001976, 'optimal', 'optimal']","[-1.6530291179283421e-13, 0.767308469516136, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
