,k0,k1,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50,mu_51,mu_52,mu_53,mu_54,mu_55,mu_56,mu_57,mu_58,mu_59,mu_60,mu_61,mu_62,mu_63,mu_64,mu_65,mu_66,mu_67,mu_68,mu_69,mu_70,mu_71,mu_72,mu_73,mu_74,mu_75,mu_76,mu_77,mu_78,mu_79,mu_80,mu_81,mu_82,mu_83,mu_84,mu_85,mu_86,mu_87,mu_88,mu_89,mu_90,mu_91,mu_92,mu_93,mu_94,mu_95,mu_96,mu_97,mu_98,mu_99,mu_100,mu_101,mu_102,mu_103,mu_104,mu_105,mu_106,mu_107,mu_108,mu_109,mu_110,mu_111,mu_112,mu_113,mu_114,mu_115,mu_116,mu_117,mu_118,mu_119,mu_120,mu_121,mu_122,mu_123,mu_124,mu_125,mu_126,mu_127,mu_128,mu_129,mu_130,mu_131,mu_132,mu_133,mu_134,mu_135,mu_136,mu_137,mu_138,mu_139,mu_140,mu_141,mu_142,mu_143,mu_144,mu_145,mu_146,mu_147,mu_148,mu_149,mu_150,mu_151,mu_152,mu_153,mu_154,mu_155,mu_156,mu_157,mu_158,mu_159,mu_160,mu_161,mu_162,mu_163,mu_164,mu_165,mu_166,mu_167,mu_168,mu_169,mu_170,mu_171,mu_172,mu_173,mu_174,mu_175,mu_176,mu_177,mu_178,mu_179,mu_180,mu_181,mu_182,mu_183,mu_184,mu_185,mu_186,mu_187,mu_188,mu_189,mu_190,mu_191,mu_192,mu_193,mu_194,mu_195,mu_196,mu_197,mu_198,mu_199,mu_200,mu_201,mu_202,mu_203,mu_204,mu_205,mu_206,mu_207,mu_208,mu_209,mu_210,mu_211,mu_212,mu_213,mu_214,mu_215,mu_216,mu_217,mu_218,mu_219,mu_220,mu_221,mu_222,mu_223,mu_224,mu_225,mu_226,mu_227,mu_228,mu_229,mu_230,mu_231,mu_232,mu_233,mu_234,mu_235,mu_236,mu_237,mu_238,mu_239,mu_240,mu_241,mu_242,mu_243,mu_244,mu_245,mu_246,mu_247,mu_248,mu_249,mu_250,mu_251,mu_252,mu_253,mu_254,mu_255,mu_256,mu_257,mu_258,mu_259,mu_260,mu_261,mu_262,mu_263
1630,1,"[1.4634146341222334, 3.863636363641269, 'optimal', 'optimal']","[-1.3478369286215085e-13, 1.000000000000274, 'optimal', 'optimal']","[-1.0910542777869671e-13, 1.0000000000002882, 'optimal', 'optimal']","[-9.950546241966895e-14, 1.000000000000423, 'optimal', 'optimal']","[-9.670652469104357e-14, 1.000000000000851, 'optimal', 'optimal']","[-8.536720930546561e-14, 1.0000000000027354, 'optimal', 'optimal']","[-8.620896402783187e-14, 1.000000000002805, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1631,1,"[1.088235294117368, 3.0675000000031596, 'optimal', 'optimal']","[-1.8929865705032218e-13, 1.000000000004956, 'optimal', 'optimal']","[-1.884727647870156e-13, 1.0000000000001397, 'optimal', 'optimal']","[-1.489589941621156e-13, 1.0000000000000975, 'optimal', 'optimal']","[-1.478249017974017e-13, 1.0000000000001237, 'optimal', 'optimal']","[-1.5600468793391252e-13, 1.0000000000002913, 'optimal', 'optimal']","[-1.6093736591779163e-13, 1.0000000000002573, 'optimal', 'optimal']","[-1.6646089379608535e-13, 1.0000000000005131, 'optimal', 'optimal']","[-1.8278113036575917e-13, 0.9013320177622074, 'optimal', 'optimal']","[-1.8760422515151458e-13, 0.9013320177621027, 'optimal', 'optimal']","[-1.899651433501436e-13, 0.901332017762131, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1632,1,"[0.6999999999997493, 2.0723214285794103, 'optimal', 'optimal']","[-2.581714483341882e-13, 1.0000000000001108, 'optimal', 'optimal']","[-2.2561133396260926e-13, 1.0000000000000504, 'optimal', 'optimal']","[-2.152918861944837e-13, 1.0000000000000353, 'optimal', 'optimal']","[-1.9382721750627195e-13, 1.0000000000000437, 'optimal', 'optimal']","[-1.6851169641305308e-13, 0.9553433184901058, 'optimal', 'optimal']","[-1.5893346067105516e-13, 0.827317190270529, 'optimal', 'optimal']","[-1.550357869223978e-13, 0.8273171902704772, 'optimal', 'optimal']","[-1.4979338927428588e-13, 0.8273171902689912, 'optimal', 'optimal']","[-1.4726434871189178e-13, 0.7580123087659852, 'optimal', 'optimal']","[-1.5001702478738293e-13, 0.7580123087658965, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1633,1,"[5.105263157753703, 11.750000007640603, 'optimal', 'optimal']","[-2.041814706238126e-12, 0.6592512208364755, 'optimal', 'optimal']","[-2.914027262489701e-12, 1.0000000000005773, 'optimal', 'optimal']","[-3.5233874387146038e-12, 1.0000000000050522, 'optimal', 'optimal']","[-5.078670664686518e-12, 0.9999999999998331, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1634,1,"[0.5555555555555012, 2.7678571428962626, 'optimal', 'optimal']","[-3.0132827298177485e-15, 1.0000000000001268, 'optimal', 'optimal']","[-6.491883660803477e-15, 1.0000000000001228, 'optimal', 'optimal']","[-4.495886003885909e-15, 1.0000000000001157, 'optimal', 'optimal']","[-4.845004017436272e-15, 1.0000000000001503, 'optimal', 'optimal']","[-5.21004327256836e-15, 1.0000000000000786, 'optimal', 'optimal']","[-6.036987528726956e-15, 1.000000000000058, 'optimal', 'optimal']","[-7.816380582950558e-15, 1.0000000000000517, 'optimal', 'optimal']","[-8.608281399952382e-15, 1.000000000000051, 'optimal', 'optimal']","[-1.1482202638485844e-14, 1.0000000000001597, 'optimal', 'optimal']","[-1.2094931652759548e-14, 1.000000000000173, 'optimal', 'optimal']","[-1.2390045485727857e-14, 1.0000000000001268, 'optimal', 'optimal']","[-1.2612760318760369e-14, 1.0000000000000513, 'optimal', 'optimal']","[-1.2728961719656174e-14, 1.0000000000000342, 'optimal', 'optimal']","[-1.2838448598854617e-14, 1.0000000000015385, 'optimal', 'optimal']","[-1.3206825571251498e-14, 1.0000000000016984, 'optimal', 'optimal']","[-1.3447363589662227e-14, 1.0000000000019147, 'optimal', 'optimal']","[-1.3633603117892194e-14, 1.0000000000021008, 'optimal', 'optimal']","[-1.3884826559092776e-14, 1.000000000002389, 'optimal', 'optimal']","[-1.4181467319910352e-14, 1.000000000002607, 'optimal', 'optimal']","[-1.4869440863857738e-14, 1.0000000000000309, 'optimal', 'optimal']","[-1.542765044757967e-14, 1.000000000000033, 'optimal', 'optimal']","[-1.5473833714101772e-14, 1.0000000000000335, 'optimal', 'optimal']","[-1.56373263616115e-14, 1.0000000000000344, 'optimal', 'optimal']","[-1.6004208105403588e-14, 1.0000000000000353, 'optimal', 'optimal']","[-1.62168555140168e-14, 1.0000000000000369, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1635,1,"[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1636,1,"[0.03571428571232832, 2.814534883726686, 'optimal', 'optimal']","[-5.859558306195714e-16, 0.9999999999998536, 'optimal', 'optimal']","[-7.234067744377829e-16, 0.9999999999997743, 'optimal', 'optimal']","[-8.138312687167291e-16, 0.9999999999999704, 'optimal', 'optimal']","[-9.017599128002035e-16, 0.9999999999997146, 'optimal', 'optimal']","[-1.024967743642576e-15, 0.9999999999996789, 'optimal', 'optimal']","[-1.0696197361788016e-15, 0.9999999999994272, 'optimal', 'optimal']","[-1.0316058331081916e-15, 0.9999999999999718, 'optimal', 'optimal']","[-1.0263806379723003e-15, 0.9999999999994621, 'optimal', 'optimal']","[-1.014529056256275e-15, 0.9999999999988796, 'optimal', 'optimal']","[-9.642183898894879e-16, 0.999999999999957, 'optimal', 'optimal']","[-9.889481582840023e-16, 0.9999999999994061, 'optimal', 'optimal']","[-1.0026974190034135e-15, 0.9999999999994466, 'optimal', 'optimal']","[-1.0059487234381577e-15, 0.9999999999993441, 'optimal', 'optimal']","[-1.0428324417884488e-15, 0.9999999999991556, 'optimal', 'optimal']","[-1.054311801503979e-15, 0.9999999999987875, 'optimal', 'optimal']","[-1.0739536857987528e-15, 0.9999999999998989, 'optimal', 'optimal']","[-1.074584288534184e-15, 0.9999999999999557, 'optimal', 'optimal']","[-1.0724662705659053e-15, 0.9999999999999613, 'optimal', 'optimal']","[-1.0782178404068335e-15, 0.9999999999999334, 'optimal', 'optimal']","[-1.5005429052376256e-15, 0.9999999999998613, 'optimal', 'optimal']","[-2.362030518805854e-15, 0.9999999999997878, 'optimal', 'optimal']","[-2.698497646306314e-15, 0.9999999999994627, 'optimal', 'optimal']","[-2.8145378748223566e-15, 0.9999999999998884, 'optimal', 'optimal']","[-3.019844499421573e-15, 0.9999999999999438, 'optimal', 'optimal']","[-3.0274852318748324e-15, 0.9999999999997331, 'optimal', 'optimal']","[-3.0449645620558303e-15, 0.9999999999996897, 'optimal', 'optimal']","[-3.107826031544788e-15, 0.9999999999997344, 'optimal', 'optimal']","[-3.1065272930190225e-15, 0.9999999999990015, 'optimal', 'optimal']","[-3.148005857796412e-15, 0.9999999999996179, 'optimal', 'optimal']","[-3.1040286684636527e-15, 0.9999999999996235, 'optimal', 'optimal']","[-3.1429645888888646e-15, 0.9999999999997149, 'optimal', 'optimal']","[-3.156430205966143e-15, 0.9999999999986333, 'optimal', 'optimal']","[-3.177362330247772e-15, 0.9999999999999646, 'optimal', 'optimal']","[-3.1566359918861987e-15, 0.9999999999996474, 'optimal', 'optimal']","[-3.190748899581648e-15, 0.9999999999996325, 'optimal', 'optimal']","[-3.228529159151115e-15, 0.9999999999995368, 'optimal', 'optimal']","[-3.226375553496364e-15, 0.9999999999993431, 'optimal', 'optimal']","[-3.1950354380583088e-15, 0.999999999999324, 'optimal', 'optimal']","[-3.2098727720160403e-15, 0.9999999999990423, 'optimal', 'optimal']","[-3.2146033737340664e-15, 0.9999999999986566, 'optimal', 'optimal']","[-3.2262299387678162e-15, 0.9999999999995611, 'optimal', 'optimal']","[-3.18493520400421e-15, 0.9999999999994229, 'optimal', 'optimal']","[-3.2057714984621726e-15, 0.9999999999994568, 'optimal', 'optimal']","[-3.163614329791119e-15, 0.999999999999503, 'optimal', 'optimal']","[-3.1747770369799214e-15, 0.9999999999993385, 'optimal', 'optimal']","[-3.176827629101111e-15, 0.9999999999993909, 'optimal', 'optimal']","[-3.1742366486017053e-15, 0.9999999999994365, 'optimal', 'optimal']","[-3.1702848935466735e-15, 0.9999999999994498, 'optimal', 'optimal']","[-3.1666249713436763e-15, 0.999999999999437, 'optimal', 'optimal']","[-3.1679500822294906e-15, 0.9999999999993752, 'optimal', 'optimal']","[-3.1777870342424396e-15, 0.9999999999993967, 'optimal', 'optimal']","[-3.1932212289345353e-15, 0.9999999999994797, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1637,1,"[1.1199999999994599, 2.8611111112073124, 'optimal', 'optimal']","[-9.36277103058337e-13, 1.000000000004628, 'optimal', 'optimal']","[-1.88679624349454e-14, 1.0000000000005012, 'optimal', 'optimal']","[-2.9905215666012984e-14, 1.0000000000002467, 'optimal', 'optimal']","[-4.335360919200946e-14, 1.0000000000002376, 'optimal', 'optimal']","[-5.594054893456992e-14, 1.0000000000003593, 'optimal', 'optimal']","[-6.207778428383918e-14, 1.0000000000004432, 'optimal', 'optimal']","[-6.732560928990485e-14, 1.000000000000551, 'optimal', 'optimal']","[-7.134983041288769e-14, 1.0000000000006348, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1638,1,"[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']","[None, None, 'infeasible', 'infeasible']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1639,1,"[0.022222222144283328, 9.958333333463603, 'optimal', 'optimal']","[-4.769502250833786e-17, 0.9999999999999095, 'optimal', 'optimal']","[1.5835266281330484e-15, 0.9999999999999403, 'optimal', 'optimal']","[-1.1775556959729657e-14, 0.9999999999999529, 'optimal', 'optimal']","[-7.780648634719232e-15, 0.9999999999998719, 'optimal', 'optimal']","[-1.046815694058208e-14, 0.9999999999996478, 'optimal', 'optimal']","[-8.22295707788059e-15, 0.9999999999994565, 'optimal', 'optimal']","[-8.272543808059077e-15, 0.9999999999991054, 'optimal', 'optimal']","[-8.473949544356197e-15, 0.9999999999990984, 'optimal', 'optimal']","[-8.319636628936171e-15, 0.9999999999996229, 'optimal', 'optimal']","[-8.465133906743028e-15, 0.9999999999995958, 'optimal', 'optimal']","[-8.09464983188747e-15, 0.999999999999519, 'optimal', 'optimal']","[-7.723389940173732e-15, 0.9999999999996404, 'optimal', 'optimal']","[-7.554785233359404e-15, 0.9999999999996348, 'optimal', 'optimal']","[-6.9124666623105995e-15, 0.9999999999995974, 'optimal', 'optimal']","[-6.649859381117384e-15, 0.9999999999996679, 'optimal', 'optimal']","[-6.725789245614417e-15, 0.9999999999991637, 'optimal', 'optimal']","[-6.863285322698786e-15, 0.9999999999997194, 'optimal', 'optimal']","[-6.860938980155014e-15, 0.9999999999993539, 'optimal', 'optimal']","[-6.872940427467615e-15, 0.999999999999745, 'optimal', 'optimal']","[-6.846544864467099e-15, 0.9999999999997297, 'optimal', 'optimal']","[-6.82731811329591e-15, 0.9999999999997006, 'optimal', 'optimal']","[-6.64487387623038e-15, 0.9999999999997562, 'optimal', 'optimal']","[-7.070922247060888e-15, 0.9999999999999094, 'optimal', 'optimal']","[-6.833009686132719e-15, 0.9999999999997976, 'optimal', 'optimal']","[-7.448747327081607e-15, 0.9999999999998648, 'optimal', 'optimal']","[-7.151249416199499e-15, 0.9999999999997911, 'optimal', 'optimal']","[-7.165627470185923e-15, 0.9999999999997858, 'optimal', 'optimal']","[-7.147697829702586e-15, 0.9999999999997786, 'optimal', 'optimal']","[-7.21663204506615e-15, 0.9999999999997675, 'optimal', 'optimal']","[-7.127931014077947e-15, 0.9999999999998104, 'optimal', 'optimal']","[-7.031890482856562e-15, 0.9999999999997952, 'optimal', 'optimal']","[-6.993932934325508e-15, 0.9999999999998255, 'optimal', 'optimal']","[-6.901545881562683e-15, 0.9999999999998379, 'optimal', 'optimal']","[-7.372347027236711e-15, 0.9999999999998148, 'optimal', 'optimal']","[-7.0374339379814924e-15, 0.9999999999999116, 'optimal', 'optimal']","[-7.8208823205457e-15, 0.9999999999999055, 'optimal', 'optimal']","[-8.433179942278328e-15, 0.9999999999999035, 'optimal', 'optimal']","[-8.978511288359478e-15, 0.9999999999999084, 'optimal', 'optimal']","[-9.405472788875845e-15, 0.9999999999999672, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1640,1,"[0.0874999999985363, 0.25862467017507673, 'optimal', 'optimal']","[0.03151147044228045, 1.0000000000011073, 'optimal', 'optimal']","[2.8170127728661775e-14, 0.4344314456661834, 'optimal', 'optimal']","[1.023634487719643e-14, 0.3949147192947, 'optimal', 'optimal']","[-4.667818556336839e-16, 0.4029142375178193, 'optimal', 'optimal']","[-5.142017109247116e-16, 0.39573674276580356, 'optimal', 'optimal']","[-2.374218084398932e-15, 0.48644131202995206, 'optimal', 'optimal']","[-3.744745296375924e-16, 0.48644131200596286, 'optimal', 'optimal']","[-3.6803045080037064e-16, 0.47831449181594365, 'optimal', 'optimal']","[-1.0280338349919853e-15, 0.41248578911816836, 'optimal', 'optimal']","[-6.377613361340146e-16, 0.3636079922702089, 'optimal', 'optimal']","[-3.478438534054679e-16, 0.3389622991240021, 'optimal', 'optimal']","[-1.7435257882624466e-14, 0.32351511541886085, 'optimal', 'optimal']","[-1.678073436772628e-14, 0.32351511543867945, 'optimal', 'optimal']","[-1.5895790738270998e-14, 0.3235151154310991, 'optimal', 'optimal']","[-1.3912549538997264e-14, 0.3235151156084226, 'optimal', 'optimal']","[-1.3699173339786854e-14, 0.3235151154425241, 'optimal', 'optimal']","[-1.3518570689066358e-14, 0.3235151155328216, 'optimal', 'optimal']","[-1.3351525294672853e-14, 0.32351511544428635, 'optimal', 'optimal']","[4.5108527952244054e-17, 0.3235151154147278, 'optimal', 'optimal']","[-3.476076501797507e-16, 0.32351511548483014, 'optimal', 'optimal']","[-8.601807914850188e-17, 0.323515115559738, 'optimal', 'optimal']","[7.93291085831671e-16, 0.32351511562476026, 'optimal', 'optimal']","[-7.709303262608649e-16, 0.32351511548809003, 'optimal', 'optimal']","[-6.52973798169279e-16, 0.32351511548363043, 'optimal', 'optimal']","[-5.615411912907594e-16, 0.3235151155066232, 'optimal', 'optimal']","[-5.435013711794789e-16, 0.32351511576338454, 'optimal', 'optimal']","[-5.372859782063396e-16, 0.32351511571010017, 'optimal', 'optimal']","[-5.425707733223339e-16, 0.3235151156853677, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1641,1,"[1.3184476342276326, 3.2222222222240755, 'optimal', 'optimal']","[-6.796607813444441e-14, 1.0000000000047355, 'optimal', 'optimal']","[-6.887456792071602e-14, 1.0000000000134126, 'optimal', 'optimal']","[-6.002472291447594e-14, 1.0000000000002476, 'optimal', 'optimal']","[-6.138237352961687e-14, 1.0000000000060514, 'optimal', 'optimal']","[-6.035437022779035e-14, 1.0000000000062768, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1642,1,"[0.38461538461418193, 0.7000000000000718, 'optimal', 'optimal']","[-3.7276787415515993e-13, 1.0000000000000655, 'optimal', 'optimal']","[-2.1338241861043668e-14, 1.000000000001571, 'optimal', 'optimal']","[-1.0224887881550044e-14, 0.8647058823861096, 'optimal', 'optimal']","[-5.700764877826641e-15, 0.5151515151833224, 'optimal', 'optimal']","[-4.93613044197932e-15, 0.39080459771627146, 'optimal', 'optimal']","[-5.140140092357453e-15, 0.3908045977189301, 'optimal', 'optimal']","[-5.4750188685031875e-15, 0.39080459771689113, 'optimal', 'optimal']","[-5.94766533566422e-15, 0.3908045977173257, 'optimal', 'optimal']","[-6.569056727660259e-15, 0.3908045977077936, 'optimal', 'optimal']","[-7.100550735705941e-15, 0.39080459770787945, 'optimal', 'optimal']","[-7.616915831060273e-15, 0.3908045977116284, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1643,1,"[1.1571334648233538, 3.4500000000017974, 'optimal', 'optimal']","[-2.754262280059202e-13, 1.0000000000007208, 'optimal', 'optimal']","[-3.300694927745683e-13, 1.0000000000019762, 'optimal', 'optimal']","[-4.139796345236019e-13, 1.000000000001472, 'optimal', 'optimal']","[-3.1497556132007967e-13, 1.0000000000031941, 'optimal', 'optimal']","[-3.035414253191805e-13, 1.0000000000056402, 'optimal', 'optimal']","[-3.07693147830844e-13, 1.0000000000086418, 'optimal', 'optimal']","[-3.0924411514484675e-13, 1.0000000000001104, 'optimal', 'optimal']","[-2.57595212068337e-13, 1.0000000000009546, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1644,1,"[1.0952380952361367, 3.136363636494787, 'optimal', 'optimal']","[-2.1749784436439206e-13, 0.9407558733429611, 'optimal', 'optimal']","[-2.9230159027681683e-13, 1.0000000000000515, 'optimal', 'optimal']","[-2.261010997482919e-13, 0.741545893744879, 'optimal', 'optimal']","[-1.6438366143195242e-12, 0.999999999993197, 'optimal', 'optimal']","[-5.2568800008243014e-14, 0.5856777493608671, 'optimal', 'optimal']","[-6.205015122466504e-14, 0.5856777493610638, 'optimal', 'optimal']","[-6.911828233797243e-14, 0.5856777493614871, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1645,1,"[1.6190476190267997, 4.227272727295902, 'optimal', 'optimal']","[-6.439847119177165e-13, 1.0000000000112141, 'optimal', 'optimal']","[-1.5477867917592566e-13, 1.0000000000033331, 'optimal', 'optimal']","[-1.771283577456248e-13, 1.0000000000014462, 'optimal', 'optimal']","[-2.0082347210506454e-13, 1.000000000000959, 'optimal', 'optimal']","[-1.8793469041784484e-13, 1.000000000001443, 'optimal', 'optimal']",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
